phaseAngle,conductor,iPrimA,iSecAbs_A,iSecReal_A,iSecImag_A,bAvgMagnitude_T,hAvgMagnitude_A_m,eddyLosses_W,coreLosses_VA,storedEnergy_J,mu_r_real,mu_r_imag,current_A
165,L2,3181.98051533946,3.3047947019253e+15,-3.30479470182913e+15,25212510475.4784,1.77350007648456e+16,0.00420200727309027,21616.3657500802,-237033.704596086+777.161434903272i,22.393384508686,0,0,4500
165,L3,1164.68570296134,1.2105211898333e+15,-1.21052118976071e+15,13257287397.5906,2.37774369010889e+15,-0.00035180547031001,21616.3657500801,1314428.10195238+7122.12564421206i,5426.48482202869,0,0,4500
180,L1,-4500,4.67610957300324e+15,4.67610957268772e+15,-54321592661.9238,3.54884634287192e+16,0.130531560859373,21616.3657500801,16755628.1933725-349574.895021751i,5426.48482202869,0,0,4500
180,L2,2250,2.33680452220557e+15,-2.33680452200201e+15,30844452085.7019,8.86721030694446e+15,0.0229485942408341,21616.3657500802,-118393.223948224+389.478488235193i,22.393384508686,0,0,4500
180,L3,2250,2.33856617512974e+15,-2.33856617512886e+15,-2030690616.16345,8.87400373638479e+15,-0.000622343163683013,21616.3657500801,4906939.95148226+26701.647256597i,5426.48482202869,0,0,4500
0,L1,4600,4.77998977773009e+15,-4.77998977770589e+15,15210862698.4213,3.70827363170765e+16,-0.00311184880674537,21616.3657500801,17508157.3765503-364963.322785316i,5426.48482202869,0,0,4600
0,L2,-2300,2.38873916347274e+15,2.38873916327307e+15,-30885318685.8911,9.26573125843937e+15,-0.00504465921697047,21616.3657500802,-123711.984020533+406.695328642822i,22.393384508686,0,0,4600
0,L3,-2300,2.39053680001199e+15,2.39053680000994e+15,-3129725921.71326,9.27280542553596e+15,-0.00368945039871197,21616.3657500801,5127562.81549026+27886.8980697239i,5426.48482202869,0,0,4600
15,L1,4443.25880092971,4.6171312361405e+15,-4.61713123610026e+15,19275878323.6604,3.45988983481658e+16,-0.0536441066102779,21616.3657500801,16335692.9267993-340515.222444935i,5426.48482202869,0,0,4600
15,L2,-1190.5676074716,1.23650784336e+15,1.23650784313496e+15,-23590699928.0584,2.48276715322648e+15,0.0219507310392033,21616.3657500802,-33011.8244716289+109.378874107548i,22.393384508686,0,0,4600
15,L3,-3252.69119345812,3.38075817374608e+15,3.38075817355231e+15,-36196576644.5758,1.85459252712498e+16,0.000391675683781672,21616.3657500801,10256146.0592616+55572.5916470126i,5426.48482202869,0,0,4600
30,L1,3983.71685740842,4.13958105858948e+15,-4.13958105856876e+15,13096893636.4048,2.78118968323903e+16,-0.033750309614697,21616.3657500801,13131542.4062009-273724.671311608i,5426.48482202869,0,0,4600
30,L2,0,81880.7993117895,-35277.0010992819,-73891.8025857998,3.61497090219962,7.43962884013765e-16,21616.3657500802,127.57225117885-0.00453534675906012i,22.393384508686,0,0,4600
30,L3,-3983.71685740842,4.14052560228046e+15,4.14052560201185e+15,-47163159139.0461,2.78183423809816e+16,0.0239377345805152,21616.3657500801,15384948.9823231+83287.7121670042i,5426.48482202869,0,0,4600
45,L1,3252.69119345812,3.37994967396694e+15,-3.37994967388009e+15,-24229563971.2845,1.85412191914928e+16,0.0120489291269929,21616.3657500801,8754577.59261887-182272.977950807i,5426.48482202869,0,0,4600
45,L2,1190.5676074716,1.23650632550124e+15,-1.23650632536198e+15,18557555099.9118,2.48276105795317e+15,-0.00873623613020448,21616.3657500802,-33177.6214253886+109.1378977906i,22.393384508686,0,0,4600
45,L3,-4443.25880092971,4.61817973768614e+15,4.6181797362058e+15,-116931195400.331,3.46068417843977e+16,0.0557652753414829,21616.3657500801,19139851.9034352+103059.820612282i,5426.48482202869,0,0,4600
60,L1,2300,2.38996762930769e+15,-2.3899676293072e+15,1535021081.01659,9.27047197629904e+15,-0.00163328946164015,21616.3657500801,4377381.47828252-91219.4366634113i,5426.48482202869,0,0,4600
60,L2,2300,2.38873773302384e+15,-2.38873773177866e+15,77128500077.9501,9.26572016146044e+15,0.0526759827534712,21616.3657500802,-124000.782476198+411.334430413747i,22.393384508686,0,0,4600
60,L3,-4600,4.78113431343673e+15,4.78113431336061e+15,-26979542594.8115,3.70921662369091e+16,-0.0362334374452156,21616.3657500801,20515185.9292354+111370.538888946i,5426.48482202869,0,0,4600
75,L1,1190.5676074716,1.23714217733452e+15,-1.23714217725733e+15,-13819473398.5533,2.48403093903285e+15,0.00437219562613819,21616.3657500801,1173057.70023364-24414.2105900242i,5426.48482202869,0,0,4600
75,L2,3252.69119345812,3.37820296869357e+15,-3.37820296869053e+15,4532469110.31903,1.85316341815749e+16,-0.00234504077103927,21616.3657500802,-248010.055191657+808.828161100872i,22.393384508686,0,0,4600
75,L3,-4443.25880092971,4.61806281122818e+15,4.61806281017697e+15,98534802309.4611,3.46050901281254e+16,0.0730570118311075,21616.3657500801,19139946.7182937+104864.137909607i,5426.48482202869,0,0,4600
90,L1,0,93355799.7674913,-93355785.3661691,51854.543676565,0.241167148866608,3.9568955119382e-17,21616.3657500801,-2.91351293087654+1.29791713267369e-05i,5426.48482202869,0,0,4600
90,L2,3983.71685740842,4.1374503844063e+15,-4.13745038390767e+15,64234811450.8382,2.7797634338695e+16,-0.0287194807938581,21616.3657500802,-371970.026030888+1224.21590831517i,22.393384508686,0,0,4600
90,L3,-3983.71685740842,4.14051866279102e+15,4.14051866271541e+15,-25022476968.6729,2.78182503886558e+16,-0.0674785565275811,21616.3657500801,15387034.4490486+83483.0408502872i,5426.48482202869,0,0,4600
